Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
ANXA7	2	0.686475409836066	No	N/A	No	1	0.9586341638809502	1	1	0.208	1	1	1	1	1	1	1	1	1	1	0
TMEM123	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FLNC	57	0.99302752293578	No	N/A	No	1	1.0	0.308925641919	1	0.407	1	1	1	1	1	0.778504	1	0.168014382147936	1	1	0
FRG1	13	0.581395348837209	No	N/A	No	9.740647e-01	0.08567964727830601	0.22129056329	1	0.716	1	1	1	1	1	0.875778	1	0.0280520622846994	1	1	1
ITGB5	4	0.973717146433041	No	N/A	No	1	0.6259232493276005	1	1	0.605	1	1	1	1	1	1	1	1	1	1	0
C7orf29	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NF1	86	0.22120464952448	No	Unk	Missense somatic drivers in other tissues	1.120407e-11	0.0	0.33266901963	1	0.432	1	1	1	1	1	0.904178	1	0.00647530765803479	1	1	3
KIAA0368	12	0	No	N/A	No	1	1.0	1	1	0.0791	1	1	1	1	1	1	1	1	1	1	0
OR2H1	16	0	No	N/A	No	3.867498e-03	1	1	1	0.334	1	1	1	1	1	0.883662	1	1	1	1	1
AMPD2	7	0.745164960182025	No	N/A	No	1	0.3276899929170802	1	1	0.839	1	1	1	1	1	1	1	0.0251147030200583	1	1	1
MYO5B	18	0.824134199134199	No	N/A	No	1	1	1	1	0.926	1	1	1	1	1	0.891795	1	0.209556575888559	1	1	0
PKIA	1	1	No	N/A	No	9.622464e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DONSON	4	0	No	N/A	No	8.426227e-01	0.46458196255612894	1	1	0.793	1	1	1	1	1	1	1	1	1	1	0
IL3RA	9	0.931216931216931	No	N/A	No	4.095220e-01	1.0	1	1	0.0557	1	1	1	1	1	1	1	1	1	1	0
CLVS1	10	0.742937853107345	No	N/A	No	1	1	1	1	0.717	1	1	1	1	1	0.943882	1	1	1	1	0
SRPK1	5	0	No	N/A	No	9.339949e-01	0.652564649433533	1	1	0.403	1	1	1	1	1	1	1	1	1	1	0
ITGB4	15	0.717892425905598	No	N/A	No	1	0.5771527559775012	1	1	0.217	1	1	1	1	1	1	1	0.00636103553551057	1	1	1
SMARCA4	46	0	No	Unk	Missense somatic drivers in other tissues	5.499870e-12	5.995204332975845e-14	0.175639377979	 1.152572e-06 	0.124	1	1	1	1	1	0.778504	1	1	1	1	3
MYEOV	9	0	No	N/A	No	6.622638e-01	1	1	1	0.968	1	1	1	1	1	1	1	1	1	1	0
MAP3K10	7	0.416142557651992	No	N/A	No	1	1.0	1	1	0.385	1	1	1	1	1	1	1	1	1	1	0
ZNF534	11	0.818991097922849	No	N/A	No	4.680052e-02	1	1	1	0.274	1	1	1	1	1	1	1	1	1	1	1
MSMB	5	0	No	N/A	No	4.688516e-03	1	1	1	0.689	1	1	1	1	1	1	1	1	1	1	1
AGPS	5	0.975683890577508	No	N/A	No	9.787873e-01	1.0	1	1	0.941	1	1	1	1	1	1	1	1	1	1	0
MED15	13	0.0939086294416244	No	N/A	No	4.831517e-01	1.0	1	1	0.848	1	1	1	1	1	1	1	1	1	1	0
ACD	6	0.295955882352941	No	N/A	No	1	1.0	1	1	0.876	1	1	1	1	1	1	1	1	1	1	0
ZC3H15	1	0	No	N/A	No	1	1.0	1	1	0.913	1	1	1	1	1	1	1	1	1	1	0
C21orf33	3	0.835820895522388	No	N/A	No	9.209611e-01	1.0	1	1	0.870	1	1	1	1	1	1	1	1	1	1	0
FAM131C	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PHACTR4	7	0.158707865168539	No	N/A	No	1	1.0	1	1	0.128	1	1	1	1	1	1	1	0.155872626185575	1	1	0
CHSY1	5	0	No	N/A	No	1	1.0	1	1	0.699	1	1	1	1	1	1	1	0.212640230070779	1	1	0
FAM71E2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HUS1	67	0	No	N/A	No	1	1.0	1	1	0.831	1	1	1	1	1	1	1	1	1	1	0
PNPLA6	14	0.196363636363636	No	N/A	No	1	0.24719009285450527	0.264254949146	1	0.109	1	1	1	1	1	1	1	1	1	1	0
CDC20B	20	0.579961464354528	No	N/A	No	1.559760e-01	1	1	 6.747475e-05 	0.523	1	1	1	1	1	0.929167	1	1	1	1	1
SARNP	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PSMC3IP	6	0.944700460829493	No	N/A	No	1	1	1	1	0.549	1	1	1	1	1	1	1	1	1	1	0
ANKS6	5	0	No	N/A	No	1	1.0	1	1	0.494	1	1	1	1	1	1	1	1	1	1	0
UROC1	18	0.782608695652174	No	N/A	No	9.114749e-01	1	1	1	0.416	1	1	1	1	1	0.952325	1	1	1	1	0
FUT5	5	0	No	N/A	No	1	1	1	1	0.492	1	1	1	1	1	1	1	1	1	1	0
SLC38A6	12	0	No	N/A	No	1	1.0	1	1	0.797	1	1	1	1	1	1	1	1	1	1	0
CHST1	17	0	No	N/A	No	6.295425e-02	1	1	1	0.840	1	1	1	1	1	1	1	0.015052568390566	1	1	1
FKBP5	2	0	No	N/A	No	1	1	1	1	0.316	1	1	1	1	1	1	1	1	1	1	0
FBN1	30	0.90073145245559	No	N/A	No	1.583686e-01	0.30423648367705086	1	1	0.306	1	1	1	1	1	1	1	1	1	1	0
PGLYRP2	11	0	No	N/A	No	2.765134e-01	1	1	1	0.263	1	1	1	1	1	1	1	1	1	1	0
SGTA	3	0.651757188498403	No	N/A	No	9.418040e-01	1.0	1	1	0.832	1	1	1	1	1	1	1	1	1	1	0
A1CF	16	0	No	N/A	No	1	1	1	1	0.230	1	1	1	1	1	0.789492	1	1	1	1	0
CCDC38	6	0	No	N/A	No	8.627309e-01	1	1	1	0.444	1	1	1	1	1	1	1	0.195809655172589	1	1	0
TGM3	8	0.998556998556999	No	N/A	No	7.266514e-01	1	1	1	0.0806	1	1	1	1	1	0.892268	1	1	1	1	0
PPIF	1	0.835748792270531	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NRF1	8	0	No	N/A	No	5.959393e-02	0.7250239450809608	1	1	0.795	1	1	1	1	1	1	1	0.173210812858429	1	1	0
YIPF3	5	0	No	N/A	No	1	0.21657070158343214	1	1	0.954	1	1	1	1	1	1	1	1	1	1	0
PPBP	2	0.6640625	No	N/A	No	4.616740e-01	1	1	1	0.259	1	1	1	1	1	1	1	1	1	1	0
NDFIP2	2	0	No	N/A	No	1	0.5879711666521144	1	1	0.0389	1	1	1	1	1	1	1	1	1	1	1
CYTH4	8	0.875634517766497	No	N/A	No	1	1.0	1	1	0.365	1	1	1	1	1	1	1	1	1	1	0
SEC23B	4	0	No	N/A	No	6.945262e-01	1.0	1	1	0.364	1	1	1	1	1	1	1	1	1	1	0
BTBD16	6	0	No	N/A	No	1	1	1	1	0.614	1	1	1	1	1	1	1	1	1	1	0
ZFP42	14	0.541935483870968	No	N/A	No	2.821578e-01	1	1	1	0.299	1	1	1	1	1	0.92874	1	1	1	1	0
BOD1L2	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLK1	20	0.973282442748092	No	N/A	No	2.098049e-01	1	1	1	0.0104	1	1	1	1	1	0.975372	1	1	1	1	1
KCNH1	37	0.88675429726997	No	N/A	No	1.403546e-02	1	1	1	0.496	0.824886356611767	1	1	1	1	0.798724	1	1	1	1	1
HSF1	4	0.232514177693762	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AKR1C1	4	0	No	N/A	No	6.355484e-01	0.604687035775731	1	1	0.385	1	1	1	1	1	1	1	0.183103204273795	1	1	0
GINS4	3	1	No	N/A	No	7.078127e-01	1.0	1	1	0.173	1	1	1	1	1	1	1	1	1	1	0
KPNA4	6	0.99616122840691	No	N/A	No	7.131041e-01	1.0	1	1	0.809	1	1	1	1	1	1	1	1	1	1	0
RIOK1	6	0.619718309859155	No	N/A	No	3.979602e-01	0.4582669445792312	1	1	0.459	1	1	1	1	1	1	1	1	1	1	0
RNF141	2	0.252173913043478	No	N/A	No	1	1.0	1	1	0.548	1	1	1	1	1	1	1	1	1	1	0
ABCG2	15	0.978625954198473	No	N/A	No	3.197329e-01	1	1	1	0.872	1	1	1	1	1	1	1	1	1	1	0
BBS10	8	0	No	N/A	No	1	1.0	1	1	0.853	1	1	1	1	1	1	1	1	1	1	0
IL15RA	2	0.385767790262172	No	N/A	No	7.059716e-01	1.0	1	1	0.908	1	1	1	1	1	1	1	1	1	1	0
IL12RB1	5	0	No	N/A	No	7.773512e-01	1	1	1	0.241	1	1	1	1	1	1	1	1	1	1	0
TBX4	18	0	No	N/A	No	8.785606e-03	1	1	1	0.661	1	1	1	1	1	0.873672	1	1	1	1	1
CHKB	9	0.989873417721519	No	N/A	No	1	1.0	1	1	0.217	1	1	1	1	1	1	1	1	1	1	0
CD164	1	0	No	N/A	No	8.816437e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPP1R42	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIM45	1	0.187931034482759	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TUBG2	6	1	No	N/A	No	1	1	1	1	0.0392	1	1	1	1	1	1	1	1	1	1	1
POU5F1	6	0.427777777777778	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.648	1	1	1	1	1	1	1	1	1	1	0
ERCC1	11	0.588235294117647	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LCOR	6	0.145496535796767	No	N/A	No	5.171362e-02	1	1	1	0.0827	1	1	1	1	1	1	1	0.184538902682221	1	1	0
HDAC9	52	0.459307764265669	No	N/A	No	1.614779e-04	0.06876273805631329	0.380377583978	1	0.654	1	1	1	1	1	0.326926	1	1	1	1	1
TNNI1	3	0	No	N/A	No	9.007008e-01	1	1	1	0.812	1	1	1	1	1	1	1	1	1	1	0
SDPR	10	0.249411764705882	No	N/A	No	2.712624e-01	1.0	0.100384925611	1	0.453	1	1	1	1	1	1	1	1	1	1	0
CYBRD1	2	0.716783216783217	No	N/A	No	1	1.0	1	1	0.209	1	1	1	1	1	1	1	0.0635023045510187	1	1	0
GPI	9	0.985940246045694	No	N/A	No	4.008214e-01	0.04390649262688491	1	1	0.634	1	1	1	1	1	0.810801	1	0.177045148366937	1	1	1
APPBP2	13	0	No	N/A	No	4.108836e-02	0.2314394026122353	0.22129056329	1	0.644	1	1	1	1	1	1	1	1	1	1	1
SNAP25	7	1	No	N/A	No	8.205738e-01	1	1	1	0.844	1	1	1	1	1	1	1	0.165230951865757	1	1	0
FAM86A	4	0	No	N/A	No	1	1	1	1	0.686	1	1	1	1	1	1	1	1	1	1	0
C1GALT1	6	0	No	N/A	No	9.582996e-01	1.0	1	1	0.627	1	1	1	1	1	1	1	1	1	1	0
ACIN1	24	0	No	N/A	No	9.147397e-01	0.7914426501218967	1	1	0.569	1	1	1	1	1	1	1	0.0273060903516631	1	1	1
PRDM2	21	0.0937136204889406	No	N/A	No	8.213538e-01	0.2931467551546768	1	1	0.401	1	1	1	1	1	1	1	0.0903923529363658	1	1	0
EPCAM	4	0	No	N/A	No	2.739006e-01	1.0	1	1	0.162	1	1	1	1	1	1	1	1	1	1	0
ZFP36L1	11	0	No	N/A	No	1.120744e-03	0.3741164507101332	0.0107520760273	1	0.377	1	1	1	1	1	1	1	1	2.08262980964467e-06	1	3
PSMD14	6	1	No	N/A	No	1	1.0	1	1	0.923	1	1	1	1	1	1	1	0.137542558179065	1	1	0
ERV3-1	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CST4	7	0.858156028368794	No	N/A	No	2.678795e-01	1	1	1	0.874	1	1	1	1	1	1	1	1	1	1	0
AGPAT5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-212D19.4	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GPC5	20	0.774475524475524	No	N/A	No	1	1	1	1	0.451	1	1	1	1	1	0.479813	1	1	1	1	0
CLP1	3	0	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.596	1	1	1	1	1	1	1	1	1	1	0
ZNF805	2	0.728867623604466	No	N/A	No	1	0.20540640154057518	1	1	0.0158	1	1	1	1	1	1	1	1	1	1	1
MYLIP	7	0.793258426966292	No	N/A	No	1.704065e-01	1.0	1	1	0.312	1	1	1	1	1	1	1	1	1	1	0
IL33	3	0.592592592592593	No	N/A	No	7.726502e-01	1.0	1	1	0.0761	1	1	1	1	1	1	1	1	1	1	0
RAB20	3	0.991452991452991	No	N/A	No	6.133915e-01	1.0	1	1	0.855	1	1	1	1	1	1	1	1	1	1	0
MYO3A	45	0.686881188118812	No	N/A	No	3.685977e-04	1	1	1	0.154	1	1	1	1	1	0.858454	1	0.00254254787883069	1	1	2
PAWR	3	0	No	N/A	No	1.537272e-01	0.04225742365758097	1	1	0.771	1	1	1	1	1	1	1	1	1	1	1
MRAP2	6	0	No	N/A	No	8.404780e-01	1	1	1	0.480	1	1	1	1	1	1	1	1	1	1	0
TMEM60	2	0	No	N/A	No	1	0.0974720164909842	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EID3	4	0	No	N/A	No	3.996295e-01	1	1	1	0.290	1	1	1	1	1	1	1	1	1	1	0
PSMD6	3	0	No	N/A	No	1	0.6470997572100579	1	1	0.939	1	1	1	1	1	1	1	1	1	1	0
SEC14L5	10	0.541666666666667	No	N/A	No	5.917946e-01	1	1	1	0.369	0.661938415232441	1	1	1	1	0.92874	1	1	1	1	0
CTD-2535L24.2	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM55B	7	0	No	N/A	No	6.557870e-01	1.0	1	1	0.0375	1	1	1	1	1	1	1	1	1	1	1
PIK3AP1	20	0	No	N/A	No	1.785533e-02	1.0	1	1	0.425	1	1	1	1	1	1	1	0.173106002126807	1	1	1
CISH	1	0.756363636363636	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LY75	23	0	No	N/A	No	1	1.0	0.364224568338	1	0.832	0.715760120085183	1	1	1	1	0.846898	1	1	1	1	0
ZNF83	4	0	No	N/A	No	1	1.0	1	1	0.606	1	1	1	1	1	1	1	1	1	1	0
ACTN1	8	0	No	N/A	No	1	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	0
TIA1	2	0.751295336787565	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPL15	2	1	No	N/A	No	1	1.0	1	1	0.158	1	1	1	1	1	1	1	1	1	1	0
UTS2R	5	0.820051413881748	No	N/A	No	1.314432e-01	1	1	1	0.594	1	1	1	1	1	1	1	1	1	1	0
NAPG	1	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLRD1	2	0	No	N/A	No	7.794505e-01	1	1	1	0.556	1	1	1	1	1	1	1	1	1	1	0
CYP20A1	6	0	No	N/A	No	2.682269e-01	1.0	1	1	0.745	1	1	1	1	1	1	1	1	1	1	0
ZFP2	6	0	No	N/A	No	1	1	1	1	0.440	1	1	1	1	1	1	1	1	1	1	0
RASGRP1	3	0	No	N/A	No	1	1.0	1	1	0.139	1	1	1	1	1	1	1	1	1	1	0
AMER1	44	0	No	TSG	Missense somatic drivers in other tissues	1	0.6610498073305117	0.342804538449	1	1	1	1	1	1	1	1	1	1	1	1	0
RIC8A	3	0	No	N/A	No	1	1.0	1	1	0.272	1	1	1	1	1	1	1	1	1	1	0
GPRC5A	3	0	No	N/A	No	1	1.0	1	1	0.503	1	1	1	1	1	1	1	1	1	1	0
NCL	9	0.501408450704225	No	N/A	No	1	1.0	0.0301408657406	 0.0001648826 	0.166	1	1	1	1	1	1	1	0.000306540758970577	1	1	3
SETMAR	5	0.935672514619883	No	N/A	No	1	0.5714201046599265	1	1	0.659	1	1	1	1	1	1	1	1	1	1	0
H1FX	1	0.375586854460094	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DHFR	6	0	No	N/A	No	4.824386e-01	1.0	1	1	0.664	1	1	1	1	1	1	1	0.0817159722784736	1	1	0
DDIT3	6	0	No	TSG	Other somatic drivers in other tissues	1	1.0	1	1	0.425	1	1	1	1	1	1	1	1	1	1	0
APOBEC3D	8	0	No	N/A	No	6.133206e-01	1.0	1	1	0.474	1	1	1	1	1	1	1	1	1	1	0
RFPL2	4	0.53968253968254	No	N/A	No	1	1	1	1	0.278	1	1	1	1	1	1	1	1	1	1	0
TMEM39B	7	0	No	N/A	No	3.257856e-01	1.0	1	1	0.597	1	1	1	1	1	1	1	1	1	1	0
FBXO5	4	1	No	N/A	No	1	1.0	1	1	0.790	1	1	1	1	1	1	1	1	1	1	0
ANGPT1	10	0.572289156626506	No	N/A	No	6.694052e-01	1	1	 0.0002098454 	0.837	0.71619307154025	1	1	1	1	0.727521	1	1	1	1	1
PRSS27	1	0.958620689655172	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TTC17	20	0	No	N/A	No	7.373569e-01	0.6793437519028867	0.322418394372	1	0.476	1	1	1	1	1	1	1	1	1	1	0
ABHD5	2	0.0974212034383954	No	N/A	No	1	1.0	1	1	0.989	1	1	1	1	1	1	1	1	1	1	0
C10orf10	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RSAD2	7	0	No	N/A	No	1	0.8605053337161973	1	1	0.195	1	1	1	1	1	1	1	1	1	1	0
PPIP5K1	8	0.228890439637125	No	N/A	No	1	1.0	1	1	0.757	1	1	1	1	1	1	1	1	1	1	0
TRIM6-TRIM34	6	0.965558194774347	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTPN21	3	0.522998296422487	No	N/A	No	1	1.0	1	1	0.318	1	1	1	1	1	1	1	0.0246633988909913	1	1	1
TPD52L1	2	0	No	N/A	No	1	1	1	1	0.195	1	1	1	1	1	1	1	1	1	1	0
BRE	8	0	No	N/A	No	1.062970e-02	0.009993018257101005	0.0301408657406	1	0.0180	1	1	1	1	1	1	1	0.0282970343882968	1	1	5
LIMA1	7	0.105263157894737	No	N/A	No	6.686649e-01	1.0	0.0634165244918	1	0.349	1	1	1	1	1	1	1	0.168558214090924	1	1	0
OR7D4	11	0	No	N/A	No	1	1	1	1	0.798	1	1	1	1	1	0.983617	1	1	1	1	0
FAM76B	2	0	No	N/A	No	1	1.0	1	1	0.340	1	1	1	1	1	1	1	0.188479643318749	1	1	0
DNAJC7	10	0.951417004048583	No	N/A	No	6.186445e-01	0.2024271437779336	1	1	0.122	1	1	1	1	1	1	1	0.189029608373641	1	1	0
DDX51	1	0.725225225225225	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRYGC	12	1	No	N/A	No	1.596916e-02	1	1	1	0.546	1	1	1	1	1	0.931822	1	0.107246341321434	1	1	1
EMC4	2	0	No	N/A	No	1	0.4176731887276716	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MMAB	3	0.788	No	N/A	No	9.963167e-01	0.913332614260335	1	1	0.893	1	1	1	1	1	1	1	1	1	1	0
NEURL1B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LCAT	6	0.945454545454545	No	N/A	No	3.614220e-02	1	1	1	0.304	1	1	1	1	1	1	1	1	1	1	1
GGA2	1	0.747145187601958	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ACY1	5	0	No	N/A	No	1	1.0	1	1	0.596	1	1	1	1	1	1	1	1	1	1	0
PEX19	2	0.565217391304348	No	N/A	No	9.427791e-01	0.5722245279699412	1	1	0.00456	1	1	1	1	1	1	1	0.109659266875421	1	1	1
ZNF587	7	0.866086956521739	No	N/A	No	1	1.0	1	1	0.949	1	1	1	1	1	1	1	1	1	1	0
RIPK1	10	0	No	N/A	No	1.258696e-01	1.0	0.170584080939	1	0.948	1	1	1	1	1	1	1	1	1	1	0
HPRT1	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MYL6	6	0	No	N/A	No	1	0.6506074799781557	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPL19	2	1	No	N/A	No	7.066180e-01	1.0	1	1	0.753	1	1	1	1	1	1	1	1	1	1	0
KHDC3L	9	0.511520737327189	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCNJ16	12	0	No	N/A	No	6.593246e-01	1	1	1	0.284	1	1	1	1	1	0.891633	1	1	1	1	0
UGT2B10	9	0.316287878787879	No	N/A	No	1	1	1	1	0.368	1	1	1	1	1	1	1	1	1	0.0049845	1
FAM47C	84	0	No	N/A	No	1	1	1	 3.80621e-20 	0.858	1	1	1	1	1	1	5.532e-04	0.155872626185575	1	1	2
NLGN3	17	0.75	No	N/A	No	9.166693e-02	1	1	1	0.785	1	1	1	1	1	0.802339	1	1	1	1	0
NCSTN	13	1	No	N/A	No	1	1.0	1	1	0.952	1	1	1	1	1	0.853347	1	1	1	1	0
IVL	13	0	No	N/A	No	1.430244e-03	1	1	1	0.982	1	1	1	1	1	1	1	1	1	1	1
SERPINB5	10	1	No	N/A	No	6.885942e-02	1	1	1	0.608	1	1	1	1	1	0.92874	1	1	1	1	0
CCNT1	8	0.387052341597796	No	N/A	No	1	1.0	1	1	0.923	1	1	1	1	1	1	1	1	1	1	0
RMND5B	6	0	No	N/A	No	1	1.0	1	1	0.901	1	1	1	1	1	1	1	1	1	1	0
GRIK2	38	0.980176211453744	No	N/A	No	4.706114e-02	1	1	1	0.0506	1	1	1	1	1	0.687412	1	1	1	1	1
SLC45A2	24	0	No	N/A	No	1.433725e-01	1	1	1	0.638	1	1	1	1	1	1	1	1	1	1	0
SLC24A3	6	0	No	N/A	No	1	1.0	1	1	0.918	1	1	1	1	1	1	1	1	1	1	0
POU6F2	19	0.270622286541245	No	N/A	No	1.251171e-01	1	1	1	0.984	1	1	1	1	1	1	1	1	1	1	0
AC009041.2	10	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SERPINA11	16	0.964454976303318	No	N/A	No	3.817910e-01	1	1	1	0.721	1	1	1	1	1	0.84456	1	1	1	1	0
GPX3	3	0.880530973451327	No	N/A	No	1	0.6474830083739628	1	1	0.408	1	1	1	1	1	1	1	1	1	1	0
SERTAD4	7	0	No	N/A	No	9.660605e-01	1	1	1	0.739	1	1	1	1	1	1	1	0.179530344284529	1	1	0
RET	18	0.85278276481149	No	OG	Missense somatic drivers in other tissues	3.092046e-01	1.0	0.242974966049	1	0.845	1	1	1	1	1	0.896144	1	1	1	1	0
PLTP	14	0	No	N/A	No	1	1.0	1	1	0.587	1	1	1	1	1	0.740921	1	1	1	1	0
PAN3	4	0.521984216459978	No	N/A	No	1	1	1	1	0.383	1	1	1	1	1	1	1	1	1	1	0
NUPR1	2	0	No	N/A	No	8.985689e-01	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MC2R	12	0.885521885521885	No	N/A	No	8.790259e-02	1	1	1	0.0202	1	1	1	1	1	0.752492	1	1	1	1	1
TPH2	15	0.918367346938776	No	N/A	No	1.853679e-01	1	1	1	0.271	1	1	1	1	1	0.673361	1	1	1	1	0
SLC9A5	11	0.0558035714285714	No	N/A	No	8.000085e-01	1	1	1	0.515	1	1	1	1	1	1	1	1	1	1	0
SLC22A6	16	0	No	N/A	No	1.888663e-01	1	1	1	0.746	1	1	1	1	1	0.997626	1	1	1	1	0
AC003043.1	20	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APOL2	4	0	No	N/A	No	1	0.7971147928421576	1	1	0.610	1	1	1	1	1	1	1	1	1	1	0
MANSC1	2	0	No	N/A	No	1	1.0	1	1	0.320	1	1	1	1	1	1	1	1	1	1	0
ESCO2	4	0.306156405990017	No	N/A	No	1	1.0	1	1	0.881	1	1	1	1	1	1	1	0.020334943147223	1	1	1
CTD-2545G14.7	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFPM2	62	0	No	N/A	No	7.534341e-01	1	1	1	0.969	1	1	1	1	1	1	1	0.00622249463310274	1	1	1
FRY	30	0	No	N/A	No	1.904881e-01	1.0	0.400941883297	1	0.948	1	1	1	1	1	1	1	1	1	1	0
HYPK	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LRRC31	4	0.739130434782609	No	N/A	No	1	1	1	1	0.662	1	1	1	1	1	1	1	1	1	1	0
TAOK1	8	0.343656343656344	No	N/A	No	7.282721e-01	1.0	1	1	0.479	1	1	1	1	1	1	1	0.0381272665104572	1	1	1
RP11-867G23.8	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TIFA	1	0	No	N/A	No	7.589862e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GUCA1B	4	1	No	N/A	No	4.507140e-01	1	1	1	0.936	1	1	1	1	1	1	1	1	1	1	0
FIBP	9	0	No	N/A	No	1.785533e-02	0.059221075495615186	1	1	0.0250	1	1	1	1	1	1	1	1	1	1	2
C1orf94	23	0	No	N/A	No	1.198416e-01	1	1	1	0.0698	1	1	1	1	1	1	1	1	1	1	0
GALT	10	0	No	N/A	No	7.538721e-01	1.0017498830450222e-07	1	1	0.180	1	1	1	1	1	0.936477	1	1	1	1	1
SEMA6C	10	0.571725571725572	No	N/A	No	2.970484e-02	0.6759266737305327	1	1	0.194	1	1	1	1	1	0.846898	1	1	1	1	1
DOCK4	34	0	No	N/A	No	1.064320e-01	0.23873012848814532	1	1	0.913	1	1	1	1	1	0.943882	1	1	1	1	0
CDC5L	10	0.306733167082294	No	N/A	No	1.173097e-01	0.029907216844625745	1	1	0.187	1	1	1	1	1	1	1	1	1	1	1
EIF3M	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABRA	11	0.21259842519685	No	N/A	No	2.675246e-01	1	1	1	0.0843	1	1	1	1	1	1	1	1	1	1	0
MAGI2	33	0.462542955326461	No	N/A	No	1	0.8657325171677897	1	1	0.622	1	1	1	1	1	0.434966	1	1	1	1	0
HTR2A	6	0	No	N/A	No	9.527571e-01	1	1	1	0.666	1	1	1	1	1	1	1	1	1	1	0
RAD51B	3	0.797647058823529	No	Unk	Other somatic drivers in other tissues	1	0.11634026846159641	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPSF3	7	0.671052631578947	No	N/A	No	6.471803e-01	1.0	1	1	0.229	1	1	1	1	1	1	1	1	1	1	0
ANKAR	11	0.428870292887029	No	N/A	No	8.026868e-01	1	1	1	0.268	1	1	1	1	1	1	1	1	1	1	0
AP2B1	2	0	No	N/A	No	1	1.0	1	1	0.394	1	1	1	1	1	1	1	1	1	1	0
FASTK	10	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-403P17.5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZFP36L2	2	0.153846153846154	No	N/A	No	6.993682e-01	1.0	1	1	0.823	1	1	1	1	1	1	1	1	1	1	0
CDPF1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
